datetime,open,high,low,close,adj_close,volume
2015-11-06,36.59000015258789,36.70000076293945,35.79999923706055,36.2400016784668,36.04727554321289,10256800
2015-11-09,36.099998474121094,36.7400016784668,35.650001525878906,36.599998474121094,36.40536117553711,11571500
2015-11-10,36.58000183105469,37.20000076293945,36.5,37.0,36.8032341003418,36384400
2015-11-11,37.189998626708984,37.31999969482422,35.75,36.33000183105469,36.13679885864258,12762500
2015-11-12,35.94499969482422,36.04999923706055,34.83000183105469,35.56999969482422,35.38084030151367,11835900
2015-11-13,35.18000030517578,35.5,34.5,34.529998779296875,34.346370697021484,7364400
2015-11-16,34.54999923706055,35.65999984741211,34.529998779296875,35.61000061035156,35.42062759399414,6734500
2015-11-17,35.88999938964844,36.45000076293945,35.709999084472656,36.209999084472656,36.017433166503906,7344900
2015-11-18,36.31999969482422,36.95000076293945,35.78499984741211,36.220001220703125,36.027381896972656,8323100
2015-11-19,36.45000076293945,36.5,35.90999984741211,36.189998626708984,35.99753952026367,5041300
2015-11-20,36.45000076293945,36.45000076293945,35.91999816894531,36.36000061035156,36.1666374206543,4543400
2015-11-23,36.5,36.650001525878906,35.40999984741211,35.560001373291016,35.37089157104492,6961000
2015-11-24,35.25,35.29999923706055,34.880001068115234,35.119998931884766,34.933231353759766,8390100
2015-11-25,35.20000076293945,35.86000061035156,35.130001068115234,35.36000061035156,35.171958923339844,3881800
2015-11-27,35.52000045776367,35.70000076293945,35.060001373291016,35.18000030517578,34.99291229248047,2549400
2015-11-30,35.36000061035156,35.439998626708984,34.689998626708984,35.2599983215332,35.072486877441406,9357300
2015-12-01,35.40999984741211,35.40999984741211,33.849998474121094,35.16999816894531,34.98296356201172,14893900
2015-12-02,35.22999954223633,36.16999816894531,34.93000030517578,35.150001525878906,34.96307373046875,5762400
2015-12-03,35.20000076293945,35.22999954223633,33.849998474121094,34.22999954223633,34.04796600341797,7311900
2015-12-04,34.380001068115234,35.81999969482422,34.220001220703125,35.619998931884766,35.430572509765625,10664300
2015-12-07,35.709999084472656,35.79999923706055,34.849998474121094,35.15999984741211,34.973018646240234,4918000
2015-12-08,34.630001068115234,35.70000076293945,34.52000045776367,35.599998474121094,35.41067886352539,7420800
2015-12-09,35.38999938964844,35.599998474121094,34.83000183105469,35.06999969482422,34.88349533081055,7381700
2015-12-10,35.15999984741211,35.90999984741211,35.15999984741211,35.4900016784668,35.301265716552734,6949700
2015-12-11,35.150001525878906,35.32600021362305,34.41999816894531,34.689998626708984,34.505516052246094,8309200
2015-12-14,34.61000061035156,35.222999572753906,34.33000183105469,35.0099983215332,34.82381820678711,5784400
2015-12-15,35.189998626708984,36.5099983215332,35.18000030517578,36.31999969482422,36.12685012817383,11709900
2015-12-16,36.119998931884766,36.25,35.189998626708984,35.97999954223633,35.788658142089844,7076300
2015-12-17,36.0,36.58000183105469,35.5099983215332,35.540000915527344,35.35099792480469,6454100
2015-12-18,35.349998474121094,35.7599983215332,34.72999954223633,34.97999954223633,34.793975830078125,13745900
2015-12-21,35.209999084472656,36.150001525878906,35.11000061035156,36.08000183105469,35.88813018798828,5856000
2015-12-22,36.119998931884766,36.88999938964844,35.779998779296875,36.80500030517578,36.60927200317383,6030900
2015-12-23,36.790000915527344,37.68000030517578,36.77000045776367,37.11000061035156,36.91265106201172,7579500
2015-12-24,37.0099983215332,37.22999954223633,36.81999969482422,37.06999969482422,36.87286376953125,2133400
2015-12-28,36.70000076293945,37.0,36.25,36.61000061035156,36.41530990600586,4930100
2015-12-29,36.91999816894531,37.45000076293945,36.75,37.08000183105469,36.8828125,3436600
2015-12-30,37.06999969482422,37.25,36.459999084472656,36.47999954223633,36.28599548339844,4106700
2015-12-31,36.29999923706055,36.5,36.05099868774414,36.20000076293945,36.00748825073242,4481900
2016-01-04,35.130001068115234,35.560001373291016,34.279998779296875,34.75,34.5651969909668,12287700
2016-01-05,34.97999954223633,34.97999954223633,33.86000061035156,34.310001373291016,34.127540588378906,11227700
2016-01-06,33.70000076293945,34.0099983215332,33.209999084472656,33.97999954223633,33.799293518066406,8441300
2016-01-07,33.150001525878906,34.1609992980957,33.02000045776367,33.130001068115234,32.95381546020508,11041100
2016-01-08,33.459999084472656,33.880001068115234,32.630001068115234,32.689998626708984,32.51615524291992,7848800
2016-01-11,33.02000045776367,33.43000030517578,32.470001220703125,33.040000915527344,32.864295959472656,8937400
2016-01-12,33.349998474121094,33.56999969482422,32.65999984741211,33.08000183105469,32.904083251953125,7854000
2016-01-13,33.279998779296875,33.56999969482422,31.969999313354492,32.119998931884766,31.94918632507324,8069400
2016-01-14,32.150001525878906,33.040000915527344,31.704999923706055,32.869998931884766,32.695194244384766,7749500
2016-01-15,31.6200008392334,32.540000915527344,31.6200008392334,32.310001373291016,32.13817596435547,12174400
2016-01-19,32.7599983215332,33.18000030517578,31.93000030517578,32.20000076293945,32.02875900268555,6674700
2016-01-20,31.43000030517578,31.700000762939453,30.520000457763672,31.200000762939453,31.03407859802246,13170600
2016-01-21,31.61000061035156,31.739999771118164,30.899999618530273,31.200000762939453,31.03407859802246,9978900
2016-01-22,31.649999618530273,31.969999313354492,31.540000915527344,31.690000534057617,31.521474838256836,9444000
2016-01-25,31.979999542236328,31.979999542236328,31.350000381469727,31.469999313354492,31.302642822265625,7591800
2016-01-26,31.489999771118164,31.979999542236328,31.38999938964844,31.969999313354492,31.79998207092285,8617000
2016-01-27,31.959999084472656,32.630001068115234,31.3799991607666,31.59000015258789,31.42200469970703,12711700
2016-01-28,33.630001068115234,34.75,33.349998474121094,34.2400016784668,34.05791473388672,20378600
2016-01-29,34.4900016784668,36.2599983215332,34.36000061035156,36.13999938964844,35.94780731201172,21201100
2016-02-01,35.650001525878906,37.31999969482422,35.59000015258789,37.08000183105469,36.8828125,17356000
2016-02-02,36.529998779296875,37.77000045776367,36.439998626708984,36.83000183105469,36.63414001464844,17310600
2016-02-03,36.869998931884766,37.54999923706055,36.06999969482422,37.0099983215332,36.81317901611328,14543100
2016-02-04,36.65999984741211,37.28499984741211,36.540000915527344,37.16999816894531,36.97232818603515,10212300
2016-02-05,37.15999984741211,37.15999984741211,34.81999969482422,35.06999969482422,34.88349533081055,16245800
2016-02-08,34.0,34.290000915527344,31.979999542236328,33.61000061035156,33.4312629699707,20629000
2016-02-09,32.79999923706055,33.858001708984375,31.63999938964844,32.70000076293945,32.52610397338867,16439200
2016-02-10,33.619998931884766,33.939998626708984,32.81999969482422,32.900001525878906,32.72503662109375,8636500
2016-02-11,32.119998931884766,33.63999938964844,32.0099983215332,33.52000045776367,33.34174346923828,13170100
2016-02-12,33.970001220703125,34.439998626708984,33.810001373291016,34.29999923706055,34.117591857910156,9437100
2016-02-16,34.650001525878906,35.52000045776367,34.47999954223633,35.459999084472656,35.27142333984375,9152400
2016-02-17,35.97999954223633,36.90999984741211,35.810001373291016,36.36000061035156,36.1666374206543,12070600
2016-02-18,36.40999984741211,36.529998779296875,35.65999984741211,36.310001373291016,36.116905212402344,9022100
2016-02-19,36.0,36.23500061035156,35.61000061035156,35.7599983215332,35.56982421875,9652800
2016-02-22,36.45000076293945,36.5,35.81999969482422,36.0,35.80855178833008,10476200
2016-02-23,35.720001220703125,35.935001373291016,35.02000045776367,35.47999954223633,35.291316986083984,8415200
2016-02-24,35.220001220703125,36.75,34.86000061035156,36.470001220703125,36.27605056762695,8090600
2016-02-25,36.66999816894531,36.83000183105469,36.18000030517578,36.7400016784668,36.544620513916016,5209500
2016-02-26,36.72999954223633,37.53499984741211,36.369998931884766,37.4900016784668,37.29063034057617,8595000
2016-02-29,37.470001220703125,38.93000030517578,37.45000076293945,38.13999938964844,37.93717193603515,23939900
2016-03-01,38.52000045776367,39.54499816894531,38.02000045776367,39.25,39.0412712097168,14085300
2016-03-02,39.20000076293945,39.93000030517578,38.70000076293945,39.15999984741211,38.95174789428711,12895900
2016-03-03,38.959999084472656,39.2400016784668,38.62900161743164,39.02000045776367,38.81249237060547,7656900
2016-03-04,38.77000045776367,39.70000076293945,38.755001068115234,39.040000915527344,38.8323860168457,7200100
2016-03-07,38.779998779296875,39.400001525878906,38.720001220703125,38.97999954223633,38.772701263427734,5327200
2016-03-08,38.689998626708984,38.880001068115234,38.11000061035156,38.15999984741211,37.95706558227539,6012700
2016-03-09,38.47999954223633,38.619998931884766,37.81999969482422,38.56999969482422,38.36488723754883,4990500
2016-03-10,38.65999984741211,39.29999923706055,37.47999954223633,38.4900016784668,38.28531265258789,7655700
2016-03-11,39.0,39.529998779296875,38.849998474121094,39.4900016784668,39.27999496459961,9539500
2016-03-14,39.400001525878906,39.79999923706055,39.040000915527344,39.380001068115234,39.17057800292969,5299700
2016-03-15,39.04999923706055,39.63999938964844,39.04999923706055,39.27000045776367,39.06116485595703,5013900
2016-03-16,39.09000015258789,39.88999938964844,38.56999969482422,39.84000015258789,39.62813186645508,6363500
2016-03-17,39.849998474121094,40.119998931884766,39.16999816894531,39.93000030517578,39.717655181884766,9789600
2016-03-18,39.86000061035156,39.86000061035156,38.689998626708984,39.40999984741211,39.200416564941406,15132400
2016-03-21,39.40999984741211,41.16999816894531,39.20000076293945,41.13999938964844,40.92121505737305,13432400
2016-03-22,40.66999816894531,41.75,40.630001068115234,41.31999969482422,41.10026168823242,10552300
2016-03-23,41.060001373291016,41.310001373291016,40.040000915527344,40.52000045776367,40.30451583862305,8104700
2016-03-24,39.400001525878906,39.5099983215332,37.0,38.91999816894531,38.7130241394043,15040600
2016-03-28,38.810001373291016,39.16999816894531,38.619998931884766,38.7400016784668,38.53398132324219,6192900
2016-03-29,38.7400016784668,39.71500015258789,38.29999923706055,39.529998779296875,39.31977844238281,5694000
2016-03-30,39.939998626708984,40.040000915527344,38.994998931884766,39.040000915527344,38.8323860168457,5246800
2016-03-31,38.7400016784668,39.0,38.43000030517578,38.599998474121094,38.39472579956055,8087000
2016-04-01,38.5099983215332,39.459999084472656,38.400001525878906,39.400001525878906,39.19047164916992,6982000
2016-04-04,39.36000061035156,39.380001068115234,38.40999984741211,38.790000915527344,38.583717346191406,5381300
2016-04-05,38.349998474121094,38.810001373291016,37.70000076293945,38.54999923706055,38.344993591308594,5364800
2016-04-06,38.45000076293945,39.185001373291016,38.25,39.15999984741211,38.95174789428711,5526200
2016-04-07,38.849998474121094,38.939998626708984,38.119998931884766,38.279998779296875,38.07642364501953,7294500
2016-04-08,38.61000061035156,38.69900131225586,38.099998474121094,38.40999984741211,38.20573425292969,7822300
2016-04-11,38.33000183105469,38.81999969482422,38.029998779296875,38.060001373291016,37.85759735107422,5428900
2016-04-12,38.31999969482422,38.31999969482422,37.34000015258789,37.79999923706055,37.59897994995117,7677100
2016-04-13,38.25,39.119998931884766,38.189998626708984,38.790000915527344,38.583717346191406,7082400
2016-04-14,38.939998626708984,39.02000045776367,38.415000915527344,38.63999938964844,38.43450927734375,4590200
2016-04-15,38.689998626708984,38.95000076293945,38.290000915527344,38.58000183105469,38.37483596801758,5239600
2016-04-18,38.560001373291016,39.689998626708984,38.43000030517578,39.63999938964844,39.429195404052734,6433000
2016-04-19,39.75,40.06999969482422,38.974998474121094,39.2400016784668,39.03132629394531,5915800
2016-04-20,39.2400016784668,40.2400016784668,39.16999816894531,40.08000183105469,39.86685562133789,7723500
2016-04-21,40.20000076293945,40.54999923706055,40.01399993896485,40.099998474121094,39.88674545288086,5539400
2016-04-22,39.720001220703125,40.6349983215332,39.68000030517578,40.310001373291016,40.09563446044922,6433900
2016-04-25,40.27000045776367,40.84000015258789,39.540000915527344,39.81999969482422,39.60823822021485,7934200
2016-04-26,39.56999969482422,40.130001068115234,39.33000183105469,39.72999954223633,39.51871490478515,5271200
2016-04-27,39.68000030517578,40.18000030517578,39.20000076293945,40.0099983215332,39.79722595214844,12727600
2016-04-28,41.0,41.4900016784668,39.90999984741211,40.06999969482422,39.85690689086914,17800000
2016-04-29,39.709999084472656,39.869998931884766,38.59000015258789,39.18000030517578,38.971641540527344,10001400
2016-05-02,39.06999969482422,39.27000045776367,38.72999954223633,39.02000045776367,38.81249237060547,6777500
2016-05-03,38.630001068115234,38.970001220703125,38.13999938964844,38.36000061035156,38.156002044677734,9146600
2016-05-04,38.06999969482422,38.459999084472656,37.869998931884766,38.310001373291016,38.10626602172851,8121600
2016-05-05,38.380001068115234,39.11899948120117,38.31999969482422,38.95000076293945,38.74286651611328,7127200
2016-05-06,38.709999084472656,39.70000076293945,38.61000061035156,39.47999954223633,39.27004623413086,6566900
2016-05-09,39.41999816894531,40.18000030517578,39.33000183105469,39.619998931884766,39.4093017578125,5861000
2016-05-10,39.619998931884766,40.150001525878906,39.2400016784668,40.11000061035156,39.89669418334961,6588700
2016-05-11,39.56999969482422,40.31399917602539,39.56999969482422,39.709999084472656,39.49882125854492,5995500
2016-05-12,39.849998474121094,40.0,39.16999816894531,39.5099983215332,39.29988479614258,6323100
2016-05-13,39.540000915527344,39.79999923706055,39.310001373291016,39.47999954223633,39.27004623413086,5885900
2016-05-16,39.36000061035156,39.529998779296875,39.130001068115234,39.29999923706055,39.09100341796875,10316000
2016-05-17,39.099998474121094,39.65999984741211,38.75,39.064998626708984,38.85725021362305,10746100
2016-05-18,39.18000030517578,39.36000061035156,38.5,38.97999954223633,38.772701263427734,10393500
2016-05-19,38.810001373291016,38.880001068115234,37.310001373291016,37.650001525878906,37.44977951049805,17041300
2016-05-20,37.790000915527344,37.95000076293945,37.4900016784668,37.529998779296875,37.33041763305664,12496600
2016-05-23,37.68000030517578,38.22999954223633,37.38999938964844,38.06999969482422,37.8675422668457,9083800
2016-05-24,38.279998779296875,39.005001068115234,38.279998779296875,38.91999816894531,38.7130241394043,7555200
2016-05-25,38.869998931884766,39.060001373291016,38.5099983215332,38.7599983215332,38.55387115478515,6538900
2016-05-26,38.709999084472656,38.7400016784668,38.0,38.06999969482422,37.8675422668457,5894700
2016-05-27,38.0,38.345001220703125,37.91999816894531,38.09000015258789,37.8874397277832,5863600
2016-05-31,37.959999084472656,38.029998779296875,37.5,37.790000915527344,37.58903503417969,12231400
2016-06-01,37.810001373291016,38.479000091552734,37.709999084472656,38.310001373291016,38.10626602172851,5458500
2016-06-02,38.41999816894531,38.685001373291016,38.31999969482422,38.560001373291016,38.354942321777344,4658600
2016-06-03,38.439998626708984,38.59000015258789,37.8129997253418,38.33000183105469,38.126163482666016,4986000
2016-06-06,38.470001220703125,38.4900016784668,37.97999954223633,38.099998474121094,37.89738464355469,5065900
2016-06-07,38.06999969482422,38.47999954223633,37.52000045776367,37.56999969482422,37.37020111083984,6324400
2016-06-08,37.529998779296875,37.70000076293945,37.060001373291016,37.54999923706055,37.35030746459961,8666600
2016-06-09,37.47999954223633,37.56999969482422,37.11000061035156,37.130001068115234,36.93254470825195,10206700
2016-06-10,36.83000183105469,37.04999923706055,36.619998931884766,36.77000045776367,36.574459075927734,7741400
2016-06-13,36.5,37.11000061035156,36.494998931884766,36.540000915527344,36.345680236816406,8216000
2016-06-14,36.369998931884766,37.275001525878906,36.25,37.15999984741211,36.96238327026367,10281900
2016-06-15,37.15999984741211,37.220001220703125,36.78499984741211,36.84000015258789,36.64408493041992,7092000
2016-06-16,36.619998931884766,37.040000915527344,36.349998474121094,36.970001220703125,36.77339553833008,6106000
2016-06-17,37.029998779296875,37.18000030517578,36.630001068115234,36.970001220703125,36.77339553833008,7947100
2016-06-20,37.279998779296875,37.7599983215332,36.81999969482422,36.86000061035156,36.66397857666016,7789600
2016-06-21,36.79999923706055,36.79999923706055,35.95000076293945,36.15999984741211,35.96770095825195,12816100
2016-06-22,36.279998779296875,36.49300003051758,35.779998779296875,36.0,35.80855178833008,9292400
2016-06-23,36.27000045776367,36.665000915527344,36.04999923706055,36.65999984741211,36.46504211425781,4808700
2016-06-24,35.0,35.724998474121094,34.61000061035156,35.08000183105469,34.8934440612793,17647200
2016-06-27,34.7400016784668,34.7599983215332,34.0,34.20000076293945,34.01812744140625,11195800
2016-06-28,34.459999084472656,35.25,34.22999954223633,35.2400016784668,35.05259704589844,12408200
2016-06-29,35.689998626708984,35.904998779296875,35.290000915527344,35.77000045776367,35.57977294921875,9520400
2016-06-30,35.810001373291016,36.529998779296875,35.59000015258789,36.5099983215332,36.31583786010742,9153000
2016-07-01,36.599998474121094,36.66999816894531,36.25,36.349998474121094,36.15668869018555,7260400
2016-07-05,36.29999923706055,36.36000061035156,35.869998931884766,36.119998931884766,35.92790985107422,5321100
2016-07-06,35.939998626708984,36.16999816894531,35.71500015258789,35.93000030517578,35.73892593383789,7821300
2016-07-07,35.91999816894531,36.38999938964844,35.84000015258789,36.31999969482422,36.12685012817383,7326700
2016-07-08,36.779998779296875,37.459999084472656,36.65999984741211,37.36000061035156,37.161319732666016,6828600
2016-07-11,37.45000076293945,38.33000183105469,37.400001525878906,38.150001525878906,37.947120666503906,10096200
2016-07-12,38.470001220703125,38.90999984741211,38.2400016784668,38.790000915527344,38.583717346191406,9997200
2016-07-13,38.84000015258789,39.9900016784668,38.83000183105469,39.279998779296875,39.07110977172851,12458500
2016-07-14,39.689998626708984,40.06999969482422,39.400001525878906,39.959999084472656,39.74749374389648,9683500
2016-07-15,40.02000045776367,40.06999969482422,38.97999954223633,39.09000015258789,38.882118225097656,8140600
2016-07-18,39.130001068115234,39.220001220703125,38.72999954223633,38.91999816894531,38.7130241394043,7877400
2016-07-19,38.970001220703125,39.46500015258789,38.83000183105469,39.369998931884766,39.16062927246094,8120100
2016-07-20,39.439998626708984,40.45000076293945,39.119998931884766,40.04999923706055,39.837013244628906,11189100
2016-07-21,40.33000183105469,40.33000183105469,39.650001525878906,40.130001068115234,39.91658782958984,13363300
2016-07-22,37.29999923706055,37.59000015258789,36.43000030517578,37.41999816894531,37.22100067138672,36397300
2016-07-25,37.70000076293945,38.18000030517578,37.619998931884766,37.779998779296875,37.57908630371094,16904100
2016-07-26,37.779998779296875,38.27000045776367,37.599998474121094,37.689998626708984,37.48956298828125,10279200
2016-07-27,37.63999938964844,37.689998626708984,37.04499816894531,37.220001220703125,37.022064208984375,8894200
2016-07-28,37.400001525878906,37.68000030517578,37.10100173950195,37.220001220703125,37.022064208984375,5111300
2016-07-29,37.40999984741211,37.47999954223633,36.86000061035156,37.2400016784668,37.04195785522461,6841500
2016-08-01,37.43000030517578,37.439998626708984,36.900001525878906,37.060001373291016,36.862918853759766,5473900
2016-08-02,37.060001373291016,37.084999084472656,36.36000061035156,36.540000915527344,36.345680236816406,5997700
2016-08-03,36.59000015258789,36.7400016784668,36.279998779296875,36.58000183105469,36.385467529296875,7663800
2016-08-04,36.81999969482422,37.38999938964844,36.72999954223633,37.29999923706055,37.10163879394531,7507800
2016-08-05,37.54999923706055,38.150001525878906,37.54999923706055,38.099998474121094,37.89738464355469,7670400
2016-08-08,38.189998626708984,38.29999923706055,37.650001525878906,37.90999984741211,37.70839309692383,6101300
2016-08-09,38.029998779296875,38.13999938964844,37.880001068115234,38.099998474121094,37.89738464355469,5049100
2016-08-10,38.02000045776367,38.244998931884766,37.90999984741211,38.06999969482422,37.8675422668457,5546800
